ad_id,source,ad_start,ad_end,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,connected_call_perc,revenue,roas
23857039630990163,fb,"7 July, 2023","7 July, 2023",1,121.01,"1,731",14,0.808781051,0,,,,,0,0
23857039631000163,fb,"7 July, 2023","7 July, 2023",1,50.21,"1,554",15,0.96525096525096525097,0,,,,,0,0
23857039631010163,fb,"7 July, 2023","7 July, 2023",1,41.18,801,6,0.749063670411985019,0,,,,,0,0
23857039631020163,fb,"7 July, 2023","7 July, 2023",1,6.53,118,0,0,0,,,,,0,0
23857039631060163,fb,"7 July, 2023","7 July, 2023",1,3.1,56,1,1.79,0,,,,,0,0
23857039631080163,fb,"7 July, 2023","7 July, 2023",1,2.33,47,0,0,0,,,,,0,0
23857039631090163,fb,"7 July, 2023","7 July, 2023",1,43.69,960,9,0.94,0,,,,,0,0
23857039631140163,fb,"7 July, 2023","7 July, 2023",1,167.24,"3,191",26,0.814791601378878095,0,,,,,0,0
23857131423720163,fb,"9 July, 2023","9 July, 2023",1,0.98,38,0,0,0,,,,,0,0
23857131423730163,fb,"8 July, 2023","8 July, 2023",1,7.31,201,1,0.49751243781095,0,,,,,0,0
23857131423900163,fb,"9 July, 2023","12 July, 2023",2,523.4,"15,606",79,0.5062155581186723055,0,,,,,0,0
23857131423950163,fb,"8 July, 2023","12 July, 2023",3,108.01,"2,646",21,0.79365079365079365079,0,,,,,0,0
23857131423970163,fb,"8 July, 2023","8 July, 2023",1,13,300,1,0.33,0,,,,,0,0
23857131423980163,fb,"8 July, 2023","9 July, 2023",2,166.41,"4,125",22,0.53,0,,,,,0,0
23857131423990163,fb,"8 July, 2023","9 July, 2023",2,394.69,"9,623",69,0.7170321105684298036,0,,,,,0,0
23857131424000163,fb,"8 July, 2023","8 July, 2023",1,8.81,196,1,0.510204081632653061,0,,,,,0,0
23857131424010163,fb,"8 July, 2023","9 July, 2023",2,27.35,562,0,0,0,,,,,0,0
23857131424040163,fb,"8 July, 2023","9 July, 2023",2,66.43,"1,443",15,1.04,0,,,,,0,0
23857131424100163,fb,"8 July, 2023","9 July, 2023",2,2.26,37,1,2.7,0,,,,,0,0
23857140102930163,fb,"8 July, 2023","12 July, 2023",5,69.69,"2,694",13,0.482553823311062,0,,,,,0,0
23857140382730163,fb,"8 July, 2023","12 July, 2023",5,22.94,"1,031",3,0.29097963142580019,0,,,,,0,0
23857140484670163,fb,"8 July, 2023","12 July, 2023",5,42.92,"1,748",6,0.34324942791762014,0,,,,,0,0
23857141932940163,fb,"8 July, 2023","12 July, 2023",4,358.59,"15,682",70,0.44637163627088,0,,,,,0,0
23857142085310163,fb,"8 July, 2023","12 July, 2023",5,97.97,"3,540",19,0.5367231638418079096,0,,,,,0,0
23857334236170163,fb,"11 July, 2023","12 July, 2023",2,156.71,"4,366",19,0.43518094,0,,,,,0,0
23857334512300163,fb,"11 July, 2023","12 July, 2023",2,86.3,"2,723",13,0.477414616232097,0,,,,,0,0
23857375420160163,fb,"12 July, 2023","12 July, 2023",1,26.62,655,3,0.45801526717557251908,0,,,,,0,0
23857375420170163,fb,"12 July, 2023","15 July, 2023",4,"1,634.74","75,963",396,0.5213064,0,,,,,0,0
23857375420180163,fb,"12 July, 2023","13 July, 2023",2,551.29,"15,950",55,0.3448275862069,0,,,,,0,0
23857375420190163,fb,"12 July, 2023","13 July, 2023",2,576.63,"16,295",73,0.447990181037,0,,,,,0,0
23857375420270163,fb,"12 July, 2023","13 July, 2023",2,190.34,"6,259",27,0.4313788145071098,0,,,,,0,0
23857375490860163,fb,"12 July, 2023","14 July, 2023",3,"2,847.07","89,000",534,0.6,0,,,,,0,0
23857375490870163,fb,"12 July, 2023","14 July, 2023",3,"4,582.54","208,837","1,237",0.59,0,,,,,0,0
23857428566360163,fb,"15 July, 2023","19 July, 2023",4,838.61,"10,112",59,0.58,0,,,,,0,0
23857431425260163,fb,"13 July, 2023","19 July, 2023",7,220.56,"9,407",51,0.54,0,,,,,0,0
23857433895340163,fb,"13 July, 2023","19 July, 2023",7,144.44,"5,087",28,0.55042264596029094,0,,,,,0,0
23857434010120163,fb,"13 July, 2023","18 July, 2023",6,46.45,"1,801",8,0.44,0,,,,,0,0
23857434096250163,fb,"13 July, 2023","31 July, 2023",11,"7,646.09","263,871","1,670",0.6328850082048,0,,,,,0,0
23857434122370163,fb,"13 July, 2023","7 September, 2023",38,"96,972.18","4,388,242","26,701",0.6085,0,,,,,0,0
23857434219440163,fb,"13 July, 2023","17 August, 2023",14,979.75,"32,002",142,0.4437222673582901069,0,,,,,0,0
23857434240060163,fb,"13 July, 2023","17 July, 2023",5,196.24,"11,232",47,0.42,0,,,,,0,0
23857434247260163,fb,"13 July, 2023","23 July, 2023",11,105.07,"5,545",32,0.57709648331830477908,0,,,,,0,0
23857434257380163,fb,"13 July, 2023","17 July, 2023",5,13.12,614,1,0.16286644951140065,0,,,,,0,0
23857472844810163,fb,"14 July, 2023","20 July, 2023",7,23.33,"1,594",6,0.37641154328732747804,0,,,,,0,0
23857474189520163,fb,"14 July, 2023","21 July, 2023",7,151.38,"3,893",20,0.51374261494991009504,0,,,,,0,0
23857475552420163,fb,"14 July, 2023","19 July, 2023",4,341.85,"7,102",34,0.47873838355392847085,0,,,,,0,0
23857475552430163,fb,"14 July, 2023","11 August, 2023",6,170.43,"5,365",32,0.59645852749301025,0,,,,,0,0
23857481417310163,fb,"15 July, 2023","18 July, 2023",4,"2,080.57","33,125",184,0.5554716981132075,0,,,,,0,0
23857531826840163,fb,"16 July, 2023","18 July, 2023",3,369.05,"151,180",34,0.022489747321074,0,,,,,0,0
23857532444180163,fb,"16 July, 2023","16 July, 2023",1,372.68,"14,848",82,0.552262931034,0,,,,,0,0
23857532518640163,fb,"16 July, 2023","7 September, 2023",31,"33,279.96","1,423,407","8,272",0.581140882404,0,,,,,0,0
23857532545250163,fb,"16 July, 2023","18 August, 2023",13,300.48,"10,649",34,0.3192788055,0,,,,,0,0
23857532609320163,fb,"16 July, 2023","16 July, 2023",1,339.07,"11,405",52,0.455940377028,0,,,,,0,0
23857534246070163,fb,"16 July, 2023","13 August, 2023",10,107.15,"1,676",11,0.6563245823389021,0,,,,,0,0
23857534260320163,fb,"16 July, 2023","13 August, 2023",10,381.31,"5,918",33,0.55762082,0,,,,,0,0
23857534329810163,fb,"16 July, 2023","13 August, 2023",11,463.91,"8,052",42,0.52160953800298063,0,,,,,0,0
23857555232600163,fb,"17 July, 2023","19 July, 2023",3,489.32,"17,201",103,0.59880239520958084,0,,,,,0,0
23857555252760163,fb,"17 July, 2023","19 July, 2023",3,102.58,"4,508",15,0.33,0,,,,,0,0
23857555690480163,fb,"17 July, 2023","19 July, 2023",3,"1,514.02","64,351",353,0.54855402402449068,0,,,,,0,0
23857555699160163,fb,"17 July, 2023","27 July, 2023",5,"1,105.64","44,801",275,0.61382558425035,0,,,,,0,0
23857555710910163,fb,"17 July, 2023","23 July, 2023",3,385.71,"11,980",100,0.8347245409015025042,0,,,,,0,0
23857555738510163,fb,"17 July, 2023","17 July, 2023",1,58.39,"1,807",8,0.442722744881018,0,,,,,0,0
23857555738520163,fb,"17 July, 2023","24 August, 2023",15,"5,778.03","221,014","1,307",0.59136525287990806012,0,,,,,0,0
23857555738530163,fb,"17 July, 2023","30 July, 2023",3,452.43,"15,531",81,0.521537570021,0,,,,,0,0
23857555738540163,fb,"17 July, 2023","22 July, 2023",6,645.91,"24,663",126,0.51089,0,,,,,0,0
23857555738550163,fb,"17 July, 2023","20 July, 2023",4,38.99,"2,028",6,0.29585798816568047,0,,,,,0,0
23857555738560163,fb,"17 July, 2023","23 July, 2023",6,362.1,"15,242",64,0.41989240257184097,0,,,,,0,0
23857555738570163,fb,"17 July, 2023","18 July, 2023",2,532.26,"18,685",107,0.57265185978057,0,,,,,0,0
23857574560190163,fb,"18 July, 2023","13 August, 2023",11,"4,948.38","84,461",386,0.457015664034288015,0,,,,,0,0
23857574629900163,fb,"18 July, 2023","20 July, 2023",3,42.89,470,2,0.425531914893617021,0,,,,,0,0
23857575623440163,fb,"18 July, 2023","23 August, 2023",37,241.44,"47,232",122,0.26,0,,,,,0,0
23857607784570163,fb,"19 July, 2023","1 September, 2023",37,"8,120.79","1,758,189","1,389",0.0790017,0,,,,,0,0
23857610060760163,fb,"19 July, 2023","20 August, 2023",26,"2,664.32","75,510",250,0.331082,0,,,,,0,0
23857610262210163,fb,"19 July, 2023","7 September, 2023",33,"26,598.2","622,036","2,338",0.37586249027,0,,,,,0,0
23857610500880163,fb,"19 July, 2023","19 August, 2023",17,199.22,"4,167",9,0.22,0,,,,,0,0
23857611438110163,fb,"19 July, 2023","24 August, 2023",25,429.83,"8,763",14,0.16,0,,,,,0,0
23857704709740163,fb,"22 July, 2023","22 July, 2023",1,91.61,"2,744",11,0.40087,0,,,,,0,0
23857704723910163,fb,"22 July, 2023","22 July, 2023",1,106.51,"3,490",21,0.6017191977077,0,,,,,0,0
23857704742160163,fb,"22 July, 2023","11 August, 2023",2,102.15,"2,788",16,0.573888091822095,0,,,,,0,0
23857704768150163,fb,"22 July, 2023","7 September, 2023",8,"1,148.65","32,716",202,0.62,0,,,,,0,0
23857704781240163,fb,"22 July, 2023","22 July, 2023",1,55.82,"1,633",7,0.4286589099816289039,0,,,,,0,0
23857718211080163,fb,"23 July, 2023","29 July, 2023",7,512.74,"28,515",132,0.46,0,,,,,0,0
23857809141670163,fb,"27 July, 2023","10 September, 2023",37,"158,548.05","5,881,304","35,701",0.607025,0,,,,,0,0
23857809221700163,fb,"27 July, 2023","1 August, 2023",6,82.61,"2,595",17,0.655105973025048,0,,,,,0,0
23857809231090163,fb,"27 July, 2023","30 July, 2023",4,507.05,"11,661",75,0.6431695394906097,0,,,,,0,0
23857809644970163,fb,"27 July, 2023","5 August, 2023",10,12.13,129,0,0,0,,,,,0,0
23857812374920163,fb,"27 July, 2023","20 August, 2023",24,23.24,311,1,0.32154340836013,0,,,,,0,0
23857812389030163,fb,"27 July, 2023","5 August, 2023",10,23.67,188,4,2.13,0,,,,,0,0
23857812399620163,fb,"27 July, 2023","20 August, 2023",24,283.46,"1,653",21,1.27,0,,,,,0,0
23857812421230163,fb,"27 July, 2023","5 August, 2023",10,48.26,398,2,0.50251256281407035,0,,,,,0,0
23857855116250163,fb,"29 July, 2023","18 August, 2023",11,"6,662.01","176,826","3,478",1.97,0,,,,,0,0
23857859017510163,fb,"2 August, 2023","4 August, 2023",3,"3,153.15","72,400","1,209",1.67,0,,,,,0,0
23858012215470163,fb,"3 August, 2023","5 August, 2023",3,233.5,"4,964",10,0.20145044319097502015,0,,,,,0,0
23858052089500163,fb,"5 August, 2023","13 August, 2023",9,674.98,"19,398",129,0.665017012063099,0,,,,,0,0
23858052167100163,fb,"5 August, 2023","9 August, 2023",5,544.83,"17,521",82,0.468009816791279037,0,,,,,0,0
23858052179030163,fb,"5 August, 2023","11 August, 2023",7,464.03,"14,564",80,0.549299642955232079,0,,,,,0,0
23858052186420163,fb,"5 August, 2023","8 August, 2023",4,354.07,"14,298",47,0.32871730311931738705,0,,,,,0,0
23858052201050163,fb,"5 August, 2023","9 August, 2023",5,138.42,"3,810",18,0.47244094,0,,,,,0,0
23858052207540163,fb,"5 August, 2023","9 August, 2023",4,926.06,"35,427",160,0.451632935331809072,0,,,,,0,0
23858052242050163,fb,"5 August, 2023","10 August, 2023",6,46.96,"1,669",6,0.359496704613541043,0,,,,,0,0
23858151037160163,fb,"10 August, 2023","7 September, 2023",11,259.36,"2,922",13,0.444900752909,0,,,,,0,0
23858153397490163,fb,"10 August, 2023","15 October, 2023",67,"100,049.05","3,366,792","31,123",0.92441113083,1,100,0,0,0,0,0
23858153526540163,fb,"10 August, 2023","1 September, 2023",6,128.57,"1,427",3,0.21023,0,,,,,0,0
23858153540100163,fb,"10 August, 2023","29 August, 2023",6,68.76,773,1,0.129366106080207,0,,,,,0,0
23858153556960163,fb,"10 August, 2023","6 September, 2023",9,292.39,"3,895",11,0.28241335045,0,,,,,0,0
23858153563760163,fb,"10 August, 2023","31 August, 2023",14,417.38,"6,395",17,0.27,0,,,,,0,0
23858174358140163,fb,"11 August, 2023","3 September, 2023",15,2.55,103,2,1.94,0,,,,,0,0
23858174358180163,fb,"11 August, 2023","22 September, 2023",35,"19,281.71","1,056,721","5,372",0.50836502728724044,0,,,,,0,0
23858174358190163,fb,"11 August, 2023","13 September, 2023",31,274.1,"2,762",21,0.7603186097031,0,,,,,0,0
23858174358200163,fb,"11 August, 2023","12 August, 2023",2,246.74,"6,308",57,0.9036144578313253012,0,,,,,0,0
23858174358240163,fb,"11 August, 2023","15 August, 2023",4,1.09,52,0,0,0,,,,,0,0
23858174358260163,fb,"11 August, 2023","6 September, 2023",27,"11,655.77","475,528","3,651",0.7677781329385441026,0,,,,,0,0
23858174358270163,fb,"11 August, 2023","13 September, 2023",30,290.73,"9,389",64,0.68164873788475876025,0,,,,,0,0
23858174358280163,fb,"11 August, 2023","17 August, 2023",6,2.94,55,1,1.82,0,,,,,0,0
23858174358310163,fb,"11 August, 2023","25 August, 2023",6,0.95,22,0,0,0,,,,,0,0
23858174358390163,fb,"11 August, 2023","11 September, 2023",31,"3,581.97","121,266",637,0.5252915079,0,,,,,0,0
23858174358450163,fb,"11 August, 2023","13 September, 2023",25,28.51,344,2,0.5813953488372093023,0,,,,,0,0
23858224418260163,fb,"14 August, 2023","3 September, 2023",14,68.15,643,4,0.62208398133748056,0,,,,,0,0
23858224418280163,fb,"14 August, 2023","3 September, 2023",11,11.34,141,0,0,0,,,,,0,0
23858224418310163,fb,"14 August, 2023","3 September, 2023",16,"1,083.33","21,320",131,0.61444652908068,0,,,,,0,0
23858224418320163,fb,"14 August, 2023","3 September, 2023",8,3.44,59,0,0,0,,,,,0,0
23858224418330163,fb,"14 August, 2023","26 August, 2023",8,1.44,32,0,0,0,,,,,0,0
23858224418340163,fb,"14 August, 2023","25 August, 2023",12,"4,427.54","171,122","1,293",0.755601266932364044,0,,,,,0,0
23858224418350163,fb,"14 August, 2023","3 September, 2023",9,5.08,41,1,2.44,0,,,,,0,0
23858224418380163,fb,"14 August, 2023","3 September, 2023",15,178.81,"3,248",22,0.6773399015,0,,,,,0,0
23858224418390163,fb,"14 August, 2023","2 September, 2023",15,"8,933.33","306,229","2,130",0.69555789948045,0,,,,,0,0
23858261870110163,fb,"15 August, 2023","21 August, 2023",4,0.52,14,0,0,0,,,,,0,0
23858261870130163,fb,"15 August, 2023","24 August, 2023",10,67.67,"1,005",17,1.69,0,,,,,0,0
23858261870140163,fb,"15 August, 2023","24 August, 2023",8,1.26,74,0,0,0,,,,,0,0
23858261870150163,fb,"15 August, 2023","24 August, 2023",10,126.8,"4,078",16,0.392349190779794017,0,,,,,0,0
23858261870160163,fb,"15 August, 2023","20 August, 2023",6,"1,445.46","68,705",449,0.65,0,,,,,0,0
23858261870370163,fb,"15 August, 2023","24 August, 2023",9,7.82,235,2,0.851063829787234043,0,,,,,0,0
23858261870680163,fb,"15 August, 2023","17 August, 2023",3,0,21,0,0,0,,,,,0,0
23858261871030163,fb,"15 August, 2023","24 August, 2023",10,29.1,"1,173",8,0.6820119352089,0,,,,,0,0
23858261871180163,fb,"15 August, 2023","7 September, 2023",11,970.18,"26,771",182,0.6798401255089,0,,,,,0,0
23858261871390163,fb,"15 August, 2023","18 September, 2023",11,788.05,"38,452",264,0.68657026942681785083,0,,,,,0,0
23858261871400163,fb,"15 August, 2023","26 September, 2023",26,"15,075.55","550,086","4,365",0.79,0,,,,,0,0
23858261871510163,fb,"15 August, 2023","24 August, 2023",7,2.83,77,1,1.3,0,,,,,0,0
23858261871760163,fb,"15 August, 2023","16 August, 2023",2,0,10,0,0,0,,,,,0,0
23858261873300163,fb,"16 August, 2023","17 August, 2023",2,0.2,6,0,0,0,,,,,0,0
23858261873660163,fb,"15 August, 2023","24 August, 2023",8,6.04,41,1,2.44,0,,,,,0,0
23858261873930163,fb,"15 August, 2023","24 August, 2023",7,2.04,21,1,4.76,0,,,,,0,0
23858411877860163,fb,"22 August, 2023","25 November, 2023",87,"27,482.61","1,578,000","5,694",0.36083650190114068,3,0,66.67,0,0,0,0
23858413115370163,fb,"7 September, 2023","7 September, 2023",1,"2,315.65","25,354",43,0.169598485446083,0,,,,,0,0
23858413281580163,fb,"7 September, 2023","7 September, 2023",1,31.84,295,0,0,0,,,,,0,0
23858476728240163,fb,"25 August, 2023","12 September, 2023",15,14.86,321,3,0.93,0,,,,,0,0
23858476822970163,fb,"25 August, 2023","12 September, 2023",16,17.39,486,6,1.23,0,,,,,0,0
23858476862250163,fb,"25 August, 2023","6 September, 2023",10,4.77,94,1,1.06,0,,,,,0,0
23858476881130163,fb,"25 August, 2023","3 September, 2023",9,2.23,116,1,0.862069,0,,,,,0,0
23858511197490163,fb,"26 August, 2023","26 August, 2023",1,243.3,"8,034",39,0.4854368932039,0,,,,,0,0
23858511214330163,fb,"25 August, 2023","26 August, 2023",2,345,"9,277",36,0.3880564837770831088,0,,,,,0,0
23858511227910163,fb,"25 August, 2023","27 August, 2023",3,415.73,"10,753",45,0.42,0,,,,,0,0
23858511234570163,fb,"25 August, 2023","26 August, 2023",2,123.65,"3,632",14,0.385462555066079,0,,,,,0,0
23858606464380163,fb,"30 August, 2023","5 September, 2023",7,"1,212.36","38,280",197,0.5146290491118077,0,,,,,0,0
23858606464400163,fb,"30 August, 2023","2 September, 2023",4,173.27,"4,648",31,0.67,0,,,,,0,0
23858606464410163,fb,"30 August, 2023","3 September, 2023",5,191.03,"5,825",35,0.600858369099,0,,,,,0,0
23858606464450163,fb,"30 August, 2023","5 September, 2023",7,141,"4,018",26,0.647088103534097,0,,,,,0,0
23858606464480163,fb,"30 August, 2023","30 August, 2023",1,0.07,2,0,0,0,,,,,0,0
23858606464550163,fb,"30 August, 2023","3 September, 2023",5,200.98,"5,005",21,0.41958041958041958042,0,,,,,0,0
23858606464560163,fb,"30 August, 2023","8 September, 2023",10,"14,475.63","617,255","3,800",0.62,0,,,,,0,0
23858606464580163,fb,"30 August, 2023","10 September, 2023",6,"9,827.03","443,593","2,150",0.48467852288020775801,0,,,,,0,0
23858606464590163,fb,"30 August, 2023","3 September, 2023",5,7.73,164,0,0,0,,,,,0,0
23858606464600163,fb,"30 August, 2023","11 September, 2023",13,"45,124.46","1,684,191","10,233",0.6075914192630170806,0,,,,,0,0
23858606464630163,fb,"30 August, 2023","5 September, 2023",7,475.04,"10,964",56,0.51076249543962058,0,,,,,0,0
23858609631670163,fb,"31 August, 2023","1 September, 2023",2,304.13,"5,535",17,0.3071364046973803071,0,,,,,0,0
23858609631750163,fb,"31 August, 2023","1 September, 2023",2,"3,592.53","54,612",184,0.33692228814180034,0,,,,,0,0
23858609631770163,fb,"31 August, 2023","1 September, 2023",2,655.61,"7,978",39,0.49,0,,,,,0,0
23858609631880163,fb,"31 August, 2023","3 September, 2023",3,860.53,"10,068",34,0.3377036,0,,,,,0,0
23858732834390163,fb,"2 September, 2023","11 September, 2023",10,94.26,"1,567",6,0.382897255903,0,,,,,0,0
23858732849290163,fb,"2 September, 2023","11 September, 2023",10,129.89,"2,694",13,0.482553823311062,0,,,,,0,0
23858732861570163,fb,"2 September, 2023","7 September, 2023",6,250.28,"4,625",17,0.37,0,,,,,0,0
23858732875340163,fb,"2 September, 2023","7 September, 2023",6,72.52,"1,645",11,0.668693009118541033,0,,,,,0,0
23858732897810163,fb,"2 September, 2023","11 September, 2023",10,192.28,"4,384",24,0.55,0,,,,,0,0
23858732934480163,fb,"2 September, 2023","7 September, 2023",6,160.4,"6,177",39,0.63,0,,,,,0,0
23858732965980163,fb,"2 September, 2023","5 September, 2023",4,71.27,"2,365",5,0.21141649049,0,,,,,0,0
23858732995880163,fb,"2 September, 2023","7 September, 2023",6,60.57,"1,835",7,0.38,0,,,,,0,0
23858750021160163,fb,"2 September, 2023","3 September, 2023",2,253.67,"5,470",30,0.548446069,0,,,,,0,0
23858750024610163,fb,"2 September, 2023","3 September, 2023",2,241.42,"6,209",31,0.4992752456112095,0,,,,,0,0
23858750041360163,fb,"2 September, 2023","3 September, 2023",2,47.06,"1,490",5,0.33557047,0,,,,,0,0
23858750049060163,fb,"2 September, 2023","3 September, 2023",2,259.02,"6,923",31,0.4477827531417016,0,,,,,0,0
23858884985390163,fb,"5 September, 2023","6 September, 2023",2,227.14,"5,430",8,0.147329650092081031,0,,,,,0,0
23858884985410163,fb,"5 September, 2023","5 September, 2023",1,786.03,"13,684",37,0.27039,0,,,,,0,0
23858884985420163,fb,"5 September, 2023","5 September, 2023",1,631.96,"11,627",17,0.14621140448955018,0,,,,,0,0
23858884985430163,fb,"5 September, 2023","5 September, 2023",1,235.72,"2,884",9,0.3120665742025,0,,,,,0,0
23858884985440163,fb,"5 September, 2023","5 September, 2023",1,893.88,"10,349",35,0.34,0,,,,,0,0
23858885349250163,fb,"5 September, 2023","7 September, 2023",3,358.73,"6,671",43,0.644581022,0,,,,,0,0
23858886097210163,fb,"5 September, 2023","21 September, 2023",7,260.58,"4,937",23,0.46586996151509014,0,,,,,0,0
23858886423880163,fb,"5 September, 2023","6 September, 2023",2,50.94,"1,182",6,0.5076,0,,,,,0,0
23858886462230163,fb,"5 September, 2023","6 September, 2023",2,12.78,179,1,0.55865921787709497207,0,,,,,0,0
23858886492840163,fb,"5 September, 2023","6 September, 2023",2,8.99,166,0,0,0,,,,,0,0
23858886514550163,fb,"5 September, 2023","3 October, 2023",19,837.88,"16,979",62,0.37,0,,,,,0,0
23858886574580163,fb,"5 September, 2023","24 September, 2023",9,121.79,"2,098",7,0.333651096,0,,,,,0,0
23858886609720163,fb,"5 September, 2023","6 September, 2023",2,17.3,522,1,0.191570881226054,0,,,,,0,0
23858886625070163,fb,"5 September, 2023","1 October, 2023",11,114.06,"1,463",5,0.34176349965823650034,0,,,,,0,0
23858886688270163,fb,"5 September, 2023","29 September, 2023",6,310.72,"5,484",17,0.30999270605397520058,0,,,,,0,0
23858886762050163,fb,"5 September, 2023","7 September, 2023",3,45.49,939,2,0.21299254526092,0,,,,,0,0
23858886986400163,fb,"5 September, 2023","3 October, 2023",4,17.45,432,0,0,0,,,,,0,0
23858887047640163,fb,"5 September, 2023","5 September, 2023",1,40.07,480,1,0.2083,0,,,,,0,0
23858892100030163,fb,"5 September, 2023","8 September, 2023",4,107.2,"2,699",10,0.3705075954057058,0,,,,,0,0
23858892480450163,fb,"5 September, 2023","6 September, 2023",2,351.5,"9,955",60,0.6027122049,0,,,,,0,0
23858892537840163,fb,"5 September, 2023","7 September, 2023",3,25.74,762,1,0.13123359580052,0,,,,,0,0
23858892711930163,fb,"5 September, 2023","6 September, 2023",2,155.9,"3,590",17,0.4735376045,0,,,,,0,0
23858893005310163,fb,"5 September, 2023","7 September, 2023",3,"1,237.83","25,899",159,0.6139233175026063,0,,,,,0,0
23858927182560163,fb,"5 September, 2023","6 September, 2023",2,240.51,"7,813",32,0.4096,0,,,,,0,0
23858927231870163,fb,"5 September, 2023","7 September, 2023",3,"1,275.06","43,139",205,0.4752080484017,0,,,,,0,0
23858927288330163,fb,"5 September, 2023","7 September, 2023",3,146.9,"3,672",13,0.354030501089,0,,,,,0,0
23858927339890163,fb,"5 September, 2023","5 September, 2023",1,208.95,"6,911",17,0.25,0,,,,,0,0
23858927376370163,fb,"5 September, 2023","6 September, 2023",2,106.6,"3,286",16,0.49,0,,,,,0,0
23858931933890163,fb,"5 September, 2023","5 September, 2023",1,183.98,"6,251",19,0.303951367781155015,0,,,,,0,0
23859037696630163,fb,"7 September, 2023","14 September, 2023",8,134.01,"3,419",19,0.55571804621234279029,0,,,,,0,0
23859037696640163,fb,"7 September, 2023","14 September, 2023",8,38.72,"1,025",5,0.48780487804878049,0,,,,,0,0
23859037696700163,fb,"7 September, 2023","13 September, 2023",7,84.73,"1,811",6,0.3313087,0,,,,,0,0
23859037696830163,fb,"7 September, 2023","14 September, 2023",8,"11,570.02","379,711","2,237",0.59,0,,,,,0,0
23859037696840163,fb,"7 September, 2023","11 September, 2023",4,"1,650.35","45,911",312,0.67957570081,0,,,,,0,0
23859131739160163,fb,"8 September, 2023","9 September, 2023",2,"1,069.77","48,605",366,0.7530089,0,,,,,0,0
23859134839680163,fb,"8 September, 2023","9 September, 2023",2,377.83,"15,051",128,0.8504418311075676035,0,,,,,0,0
23859135242410163,fb,"8 September, 2023","9 September, 2023",2,106.41,"4,705",31,0.65887353878852284803,0,,,,,0,0
23859135348470163,fb,"8 September, 2023","9 September, 2023",2,"1,670.45","69,313",532,0.76753278605744954049,0,,,,,0,0
23859135354660163,fb,"8 September, 2023","9 September, 2023",2,"1,223.47","52,301",419,0.8011319095,0,,,,,0,0
23859135476890163,fb,"8 September, 2023","9 September, 2023",2,169.42,"9,956",83,0.83366813981518682202,0,,,,,0,0
23859135490800163,fb,"8 September, 2023","9 September, 2023",2,379.12,"14,182",131,0.923706106331970103,0,,,,,0,0
23859135508550163,fb,"8 September, 2023","9 September, 2023",2,358.73,"14,293",91,0.64,0,,,,,0,0
23859135551150163,fb,"8 September, 2023","9 September, 2023",2,"1,126","29,088",214,0.74,0,,,,,0,0
23859135626490163,fb,"8 September, 2023","9 September, 2023",2,198.91,"9,684",62,0.64023130937629079,0,,,,,0,0
23859135743150163,fb,"8 September, 2023","9 September, 2023",2,991.48,"54,733",443,0.8094,0,,,,,0,0
23859135908950163,fb,"8 September, 2023","9 September, 2023",2,191,"6,710",52,0.77,0,,,,,0,0
23859135956820163,fb,"8 September, 2023","9 September, 2023",2,149.86,"4,035",41,1.02,0,,,,,0,0
23859136103700163,fb,"8 September, 2023","9 September, 2023",2,687.93,"32,015",282,0.8808371076058098,0,,,,,0,0
23859136161910163,fb,"8 September, 2023","9 September, 2023",2,362.39,"22,052",143,0.64846725920551423907,0,,,,,0,0
23859136338250163,fb,"8 September, 2023","9 September, 2023",2,643.71,"22,371",164,0.73309194939877520004,0,,,,,0,0
23859136455510163,fb,"8 September, 2023","9 September, 2023",2,583.46,"27,974",229,0.82,0,,,,,0,0
23859138451570163,fb,"9 September, 2023","9 September, 2023",1,"1,915.95","70,462","1,010",1.43,0,,,,,0,0
23859139813530163,fb,"9 September, 2023","9 September, 2023",1,464.25,"22,821",234,1.03,0,,,,,0,0
23859195562520163,fb,"9 September, 2023","9 October, 2023",27,"5,822.7","138,196","1,031",0.746042,0,,,,,0,0
23859303735700163,fb,"11 September, 2023","14 October, 2023",34,"17,014.24","1,218,111","16,560",1.36,0,,,,,0,0
23859412117630163,fb,"13 September, 2023","7 October, 2023",21,"2,940.09","58,763","1,102",1.88,0,,,,,0,0
23859645253200163,fb,"18 September, 2023","29 October, 2023",40,"110,660.82","5,676,789","62,590",1.1,"2,778",74.26,23.61,13.1,0,"63,500",0.573825496684373024
23859666164150163,fb,"18 September, 2023","19 October, 2023",26,"2,134.41","92,811",346,0.37280064,0,,,,,0,0
23859730685710163,fb,"19 September, 2023","16 October, 2023",2,80.24,"2,081",16,0.77,0,,,,,0,0
23859730685850163,fb,"22 September, 2023","14 October, 2023",4,691.17,"33,980",78,0.22954679223072,0,,,,,0,0
23859860386710163,fb,"21 September, 2023","29 September, 2023",9,55.27,"1,574",7,0.44472681067,0,,,,,0,0
23859863397550163,fb,"21 September, 2023","29 September, 2023",9,640.33,"45,228",130,0.29,0,,,,,0,0
23859864151490163,fb,"21 September, 2023","20 October, 2023",13,"1,287.55","124,048",300,0.241841867664130014,0,,,,,0,0
23859864459210163,fb,"21 September, 2023","21 October, 2023",10,"2,303.33","156,029","2,339",1.5,0,,,,,0,0
