ad_id,source,ad_start,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,z3_coverage,n_connected_calls,revenue,roas
120212078848160164,fb,"19 August, 2024",56,"3,386.02","137,078",420,0.306394899254439078,48,89.58,52.08,2.08,79.07,4,"91,000",26.88
120212081221450164,fb,"19 August, 2024",34,"4,975.78","196,400",861,0.438391039,65,95.38,44.62,1.54,82.26,9,"71,000",14.27
120212081433610164,fb,"19 August, 2024",9,"1,425.29","83,355",290,0.3479095,15,86.67,46.67,0,84.62,2,"8,000",5.61
120212081474280164,fb,"19 August, 2024",8,127.18,"6,388",20,0.313087038,2,100,50,0,100,0,0,0
120212117191980164,fb,"21 August, 2024",15,"1,444.41","82,741",343,0.41,70,90,28.57,95.71,87.3,0,0,0
120212117191990164,fb,"21 August, 2024",4,48.75,"2,905",15,0.51635111876076,5,100,0,80,80,7,"49,500","1,015.38"
120212117192030164,fb,"21 August, 2024",20,"4,038.61","226,290",958,0.4233505678554068,233,86.7,27.9,90.13,82.18,4,"24,000",5.94
120212117192100164,fb,"21 August, 2024",25,"6,374.87","497,611","1,862",0.37,469,84.65,25.37,88.7,78.59,12,"36,000",5.65
120212117192130164,fb,"24 August, 2024",1,4.04,157,1,0.64,1,100,0,0,0,0,0,0
120212117192140164,fb,"21 August, 2024",5,221.41,"12,918",51,0.39479795633999071064,12,58.33,41.67,83.33,100,0,0,0
120212117192160164,fb,"21 August, 2024",4,19.66,"1,278",4,0.31298904538341158059,2,100,50,0,100,0,0,0
120212196697170164,fb,"24 August, 2024",24,235.23,"13,605",43,0.31606027,11,72.73,36.36,90.91,87.5,0,0,0
120212196697190164,fb,"27 August, 2024",62,"47,288.61","2,947,988","13,739",0.46604667318862899035,"3,262",82.19,24.49,92.09,68.74,55,"375,000",7.93
120212196697260164,fb,"24 August, 2024",24,283,"16,137",62,0.3842102001611204065,10,90,60,90,88.89,0,0,0
120212196697270164,fb,"24 August, 2024",50,"25,770.26","1,434,710","6,518",0.4543078392148936022,"1,946",88.18,26.41,88.49,76.22,21,"166,500",6.46
120212196697320164,fb,"24 August, 2024",42,"5,873.93","245,169","1,146",0.4674326688937019,288,86.81,40.28,95.14,68,30,"168,250",28.64
120212196697330164,fb,"24 August, 2024",49,"19,184.73","1,035,149","4,534",0.4380046,920,84.78,35.98,85.87,67.05,49,"288,000",15.01
120212196697340164,fb,"24 August, 2024",49,"2,845.52","120,988",416,0.343835752306014,115,93.91,35.65,93.04,69.44,10,"270,500",95.06
120212202531190164,fb,"24 August, 2024",23,"1,428.12","72,340",355,0.49073818081282831075,17,100,52.94,11.76,76.47,0,0,0
120212214156960164,fb,"25 August, 2024",26,"13,758.89","542,986","3,178",0.59,936,83.87,26.07,4.27,50.7,8,"43,000",3.13
120212217943490164,fb,"25 August, 2024",11,"2,393.5","69,751",473,0.6781264784734269043,185,86.49,22.7,2.16,53.75,1,"5,000",2.09
120212218407500164,fb,"25 August, 2024",73,"41,906.62","1,949,420","6,615",0.339331698659088,876,80.82,21.35,2.28,64.27,25,"358,000",8.54
120212226248910164,fb,"26 August, 2024",4,542.9,"29,543",78,0.264022,2,100,50,0,0,0,0,0
120212226271570164,fb,"26 August, 2024",51,"5,054.82","213,356",644,0.3018,38,78.95,44.74,13.16,76.67,9,"61,500",12.17
120212226286440164,fb,"26 August, 2024",69,"40,746.71","1,667,298","7,025",0.4213403962578975084,993,86.61,28.7,3.12,67.09,45,"287,000",7.04
120212226321140164,fb,"26 August, 2024",22,988.43,"61,858",299,0.48336512658023,15,93.33,40,20,78.57,0,0,0
120212227121980164,fb,"26 August, 2024",26,"1,980.63","70,173",263,0.37478802388382996309,34,97.06,38.24,5.88,69.7,14,"93,000",46.95
120212254289140164,fb,"27 August, 2024",33,"1,954.88","95,369",326,0.3418301544527048,82,90.24,28.05,92.68,72.97,0,0,0
120212274833340164,fb,"28 August, 2024",17,"3,236.34","138,992",417,0.30001726718084494072,57,82.46,19.3,8.77,57.45,6,"27,000",8.34
120212329031880164,fb,"30 August, 2024",16,"5,670.45","193,955","1,282",0.660978062,301,78.41,14.62,7.64,39.41,3,"32,500",5.73
120212329046280164,fb,"30 August, 2024",43,"114,576.04","7,513,851","31,009",0.41269117527084314022,"4,816",76.5,20.04,3.53,51.82,79,"424,500",3.7
120212707934190164,fb,"15 September, 2024",39,"3,374.78","140,405",426,0.30340799829066,112,90.18,31.25,93.75,62.38,7,"147,500",43.71
120212707944180164,fb,"15 September, 2024",34,"2,057.3","108,657",212,0.19510938089584656304,65,83.08,30.77,92.31,51.85,0,0,0
120212707954860164,fb,"15 September, 2024",26,"2,718.56","108,327",353,0.3258652044,99,87.88,37.37,93.94,77.01,20,"20,000",7.36
120212715126420164,fb,"15 September, 2024",34,"3,210.73","105,595",530,0.5019177044367631043,199,86.93,27.14,91.96,56.65,4,"59,500",18.53
120212715134640164,fb,"15 September, 2024",31,"9,017.37","268,088","2,125",0.79265017,856,86.21,26.87,85.98,69.51,19,"58,000",6.43
120212715143900164,fb,"15 September, 2024",35,"6,653.98","328,517","1,197",0.364364705631672029,381,88.19,29.13,92.13,70.83,25,"141,000",21.19
120212718738580164,fb,"15 September, 2024",32,"5,598.43","193,615",795,0.41060868217855022,60,90,36.67,3.33,68.52,8,"92,500",16.52
120212718771430164,fb,"15 September, 2024",28,"2,793.32","87,477",231,0.26406941253129394012,13,100,46.15,7.69,92.31,0,0,0
120212719575830164,fb,"15 September, 2024",30,"1,197.6","63,321",164,0.2589978048,35,88.57,34.29,94.29,61.29,0,0,0
120212719575840164,fb,"15 September, 2024",84,"1,702.77","59,043",268,0.4539065,80,85,37.5,92.5,57.35,6,"58,800",34.53
120212719575850164,fb,"15 September, 2024",84,"6,403","218,039",937,0.43,264,84.09,41.67,94.7,62.61,35,"350,500",54.74
120212719575890164,fb,"15 September, 2024",87,"14,195.89","538,905","2,477",0.46,721,81.41,35.92,89.88,54.86,17,"140,300",9.88
120212719576050164,fb,"15 September, 2024",87,"287,456.11","13,968,376","75,072",0.5374425774334826039,"22,501",77.08,27.14,80.49,50.96,490,"3,398,600",11.82
120212719576080164,fb,"15 September, 2024",15,548.82,"38,551",181,0.469507924567456097,44,86.36,18.18,97.73,60.53,6,0,0
120212719576090164,fb,"15 September, 2024",30,"1,258.23","38,411",154,0.40093,35,85.71,40,91.43,80,7,0,0
120212719576100164,fb,"15 September, 2024",26,917.76,"36,866",143,0.39,22,77.27,27.27,95.45,82.35,5,"37,500",40.86
120212719576120164,fb,"15 September, 2024",54,"6,215.78","274,048","1,260",0.45977347034096,355,89.58,29.58,93.8,65.72,23,"59,000",9.49
120212719576130164,fb,"15 September, 2024",33,"3,163.69","121,115",532,0.43925195063,141,82.27,35.46,93.62,65.52,2,"45,000",14.22
120212720756410164,fb,"15 September, 2024",44,"3,814.8","105,431",454,0.43061338695450104808,27,92.59,66.67,14.81,88,17,"195,000",51.12
120212720756500164,fb,"15 September, 2024",68,"80,190.81","2,956,079","9,287",0.31416616403012,"1,083",86.89,39.43,4.8,80.23,98,"675,500",8.42
120212720827770164,fb,"15 September, 2024",56,"24,201.34","793,298","2,054",0.258919095,233,87.98,46.78,4.29,83.9,59,"503,900",20.82
120212720837920164,fb,"15 September, 2024",39,"6,964.12","215,823",554,0.26,49,89.8,36.73,8.16,86.36,12,"141,400",20.3
120212721399640164,fb,"15 September, 2024",36,"7,232.01","226,890",539,0.237560051126096,57,73.68,29.82,5.26,71.43,0,0,0
120212721483350164,fb,"15 September, 2024",51,"36,131.34","1,784,309","4,779",0.27,404,79.46,17.82,2.72,64.17,20,"207,500",5.74
120212721522450164,fb,"15 September, 2024",50,"5,796.78","218,157",515,0.23606851946076,69,84.06,49.28,8.7,77.59,9,"149,500",25.79
120212920882750155,fb,"15 August, 2024",9,"2,084.2","76,695",305,0.3976791185866093,36,94.44,33.33,5.56,58.82,2,"9,000",4.32
120212921410640155,fb,"15 August, 2024",4,287.64,"8,159",38,0.46574335090085,3,100,33.33,0,66.67,0,0,0
120212921429090155,fb,"15 August, 2024",3,234.74,"6,990",18,0.2575107296137339056,1,100,0,0,100,0,0,0
120212921442260155,fb,"15 August, 2024",6,209.73,"6,649",15,0.225597834260791096,2,100,0,0,50,0,0,0
120212921464080155,fb,"15 August, 2024",9,"3,258.28","98,160",435,0.44315403422982885086,67,85.07,28.36,22.39,61.4,3,"26,000",7.98
120212921502320155,fb,"15 August, 2024",3,224.8,"5,972",21,0.35164099,4,100,25,0,50,0,0,0
120212921576660155,fb,"15 August, 2024",30,"6,959.72","409,975","1,806",0.44051,542,86.72,24.72,89.11,81.28,11,"37,000",5.32
120212922153110155,fb,"15 August, 2024",14,"1,363.97","70,393",220,0.312531075533079,45,86.67,31.11,95.56,94.87,0,0,0
120212922166950155,fb,"15 August, 2024",27,"3,542","159,274",756,0.47,193,83.42,24.87,89.12,82.61,0,0,0
120212922189720155,fb,"15 August, 2024",30,"9,357.15","294,849",916,0.31066749420890015,89,93.26,31.46,83.15,86.75,1,"8,000",0.8549611794189470084
120212944253760155,fb,"16 August, 2024",2,54.54,"2,503",5,0.19976029,1,100,100,0,100,0,"6,500",119.18
120213125507150164,fb,"4 October, 2024",68,301.62,"11,177",44,0.39366556321016372909,12,75,58.33,83.33,77.78,1,"5,000",16.58
120213125536450164,fb,"4 October, 2024",68,"1,176.04","42,251",171,0.40472414854086,37,86.49,51.35,94.59,62.5,8,"36,500",31.04
120213230177910164,fb,"9 October, 2024",63,"6,817.88","168,244","1,118",0.6645110672594565037,281,81.49,59.43,88.26,67.69,42,"390,200",57.23
120213231037630164,fb,"9 October, 2024",31,"9,294.91","267,317",839,0.31,81,83.95,38.27,4.94,73.53,5,"97,400",10.48
120213231037660164,fb,"9 October, 2024",7,364.18,"8,124",31,0.38,6,83.33,50,0,100,0,0,0
120213231909030164,fb,"9 October, 2024",28,"11,368.36","285,333",982,0.3441592805599072,143,87.41,37.06,17.48,76,10,"102,000",8.97
120213231909040164,fb,"9 October, 2024",9,578.93,"14,074",51,0.3623703282648856047,11,90.91,36.36,0,90,0,0,0
120213232218830164,fb,"9 October, 2024",12,390.51,"12,148",40,0.32927230819888047,3,100,66.67,0,66.67,0,0,0
120213232248250164,fb,"9 October, 2024",13,281.45,"11,274",16,0.14191946070604931701,1,100,0,0,0,0,0,0
120213232317420164,fb,"9 October, 2024",27,"4,423.15","156,781",396,0.2525816266001620094,58,84.48,20.69,6.9,75.51,0,0,0
120213232337990164,fb,"9 October, 2024",14,"1,043.96","44,360",115,0.25924256087,7,71.43,14.29,14.29,60,0,0,0
120213232529670164,fb,"9 October, 2024",10,702.93,"22,865",57,0.24928930680079,5,100,20,0,80,0,0,0
120213232529830164,fb,"9 October, 2024",20,"1,889.28","79,033",231,0.2922829704048,22,77.27,13.64,0,82.35,0,0,0
120213232529900164,fb,"9 October, 2024",8,293.63,"7,068",14,0.19807583474816072,3,66.67,0,33.33,0,0,0,0
120213232529970164,fb,"9 October, 2024",12,552.34,"19,271",79,0.4099424005,3,100,66.67,33.33,66.67,4,"25,000",45.26
120213232530020164,fb,"9 October, 2024",22,"2,468.62","78,243",224,0.29,14,71.43,35.71,0,100,0,0,0
23858153397490163,fb,"10 August, 2023",67,"100,049.05","3,366,792","31,123",0.92441113083,1,100,0,0,0,0,0,0
23859645253200163,fb,"18 September, 2023",40,"110,660.82","5,676,789","62,590",1.1,"2,782",74.23,23.62,13.08,19.47,7,"63,500",0.573825496684373024
23860031386460163,fb,"23 September, 2023",26,"5,844.57","215,238","2,839",1.32,442,76.7,27.83,17.19,28.61,0,"11,500",1.97
23862289777280163,fb,"2 October, 2023",20,"3,901.28","127,495","1,025",0.80395309619985097,191,32.98,23.04,23.04,58.73,0,"3,500",0.89714145101095025
23862289777450163,fb,"1 October, 2023",60,"408,694.51","17,849,489","135,108",0.7569292319796942086,"13,678",52.75,25.47,11.27,35.18,57,"454,495",1.11
23862329442790163,fb,"2 October, 2023",20,"3,160.94","68,328",576,0.84,101,25.74,36.63,15.84,53.85,0,"15,000",4.75
23862329573190163,fb,"2 October, 2023",57,"28,589.5","1,078,750","5,579",0.517172653534183082,975,58.15,27.18,8.51,31.22,7,"45,499",1.59
23862329605320163,fb,"2 October, 2023",37,"5,114.08","242,173","1,171",0.48,212,50,25.94,11.79,41.51,0,"5,000",0.97769295748208866502
23862329677310163,fb,"2 October, 2023",56,"26,232.67","1,006,402","5,170",0.51371122076,896,59.93,22.77,8.26,28.12,0,"20,000",0.762408096469021
23862329895440163,fb,"2 October, 2023",28,487.37,"19,836",139,0.70075,19,15.79,15.79,5.26,133.33,0,0,0
23862330045700163,fb,"2 October, 2023",47,"11,574.53","372,627","3,552",0.953232052,397,42.07,34.76,4.28,83.83,2,"75,999",6.57
23862330081040163,fb,"2 October, 2023",33,"2,080.17","65,401",338,0.52,53,47.17,35.85,22.64,52,0,"6,500",3.12
23862395348630163,fb,"5 October, 2023",35,"19,614.85","510,730","5,615",1.1,636,27.83,30.03,12.58,55.37,1,"3,500",0.18
23862401566460163,fb,"5 October, 2023",15,"1,165.29","33,056",318,0.9620039,72,8.33,25,19.44,266.67,0,"6,000",5.15
23862401618610163,fb,"5 October, 2023",10,574.7,"15,812",129,0.815836074,32,15.63,43.75,12.5,140,0,"6,999",12.18
23862401708880163,fb,"5 October, 2023",6,577.22,"22,648",158,0.6976333451077,36,19.44,30.56,13.89,142.86,4,"4,500",7.8
673367369183,google,"9 September, 2023",71,"102,358.79","2,440,172","135,588",5.56,"1,132",38.34,20.49,8.04,20.97,2,"4,500",0.0439630043
676982445080,google,"12 October, 2023",34,"89,176.74","8,147,986","21,522",0.2641388927276016,"1,064",80.64,28.01,17.39,33.92,20,"186,500",2.09
676984418555,google,"12 October, 2023",34,"3,050.38","325,426","4,969",1.53,41,75.61,12.2,2.44,61.29,0,0,0
677874094735,google,"21 October, 2023",26,"2,286.27","109,486",373,0.340682827028,13,84.62,15.38,0,36.36,0,500,0.218696615732375034
678446350947,google,"26 October, 2023",65,"5,800.66","415,733","1,509",0.36297335068,95,83.16,20,15.79,39.24,0,500,0.086197020424078
678446351190,google,"26 October, 2023",53,"20,165.41","742,685","11,725",1.58,"1,140",70.96,10,12.46,43.76,0,"44,500",2.21
678446351205,google,"26 October, 2023",21,948.41,"38,338",156,0.406907,2,100,50,0,50,0,0,0
678446663181,google,"26 October, 2023",21,168.14,"3,289",33,1,2,100,0,50,0,0,0,0
678446663934,google,"26 October, 2023",21,415.47,"28,341",130,0.45869941074768004,23,69.57,21.74,21.74,25,0,0,0
678476914255,google,"26 October, 2023",20,"4,318.42","343,365","1,398",0.4071,195,74.36,20,15.38,27.59,0,0,0
678486230155,google,"26 October, 2023",86,"6,980.95","142,714","2,582",1.81,147,76.19,9.52,21.77,36.61,0,"4,500",0.6446113025067
678486652258,google,"26 October, 2023",21,426.76,"29,633",182,0.61418013700941517902,19,68.42,10.53,26.32,30.77,0,0,0
678539434301,google,"26 October, 2023",6,"2,345.61","140,822",338,0.240019,39,74.36,17.95,20.51,31.03,0,"4,500",1.92
678539434484,google,"26 October, 2023",65,"6,725.25","326,361","1,586",0.48596492840749967061,117,79.49,23.08,18.8,44.09,0,"5,000",0.743467286406722043
678539434535,google,"26 October, 2023",53,"4,769.51","915,310","5,469",0.5975025,192,66.15,26.04,13.54,39.37,0,"9,000",1.89
678539439512,google,"26 October, 2023",86,"2,472.19","67,898",860,1.27,35,74.29,11.43,20,53.85,0,"7,000",2.83
678539440559,google,"26 October, 2023",86,"17,038.84","1,008,979","7,831",0.78,427,81.03,27.63,14.52,44.51,6,"72,500",4.25
678539440700,google,"26 October, 2023",86,"5,565.94","271,563","2,420",0.89,132,71.21,12.12,20.45,44.68,6,"4,500",0.8084890280015994062
678539450135,google,"26 October, 2023",53,"174,873.47","22,771,953","72,558",0.31862879745096962039,"9,654",68.2,17,26.26,29.72,18,"140,000",0.8005788255085
678539450810,google,"26 October, 2023",86,"5,467.46","245,373","2,719",1.11,130,69.23,18.46,19.23,35.56,0,0,0
678539450831,google,"26 October, 2023",86,"167,964.67","8,181,570","85,591",1.05,"9,071",70.49,9.49,21.98,39.96,7,"162,000",0.9644885159885045
678539451032,google,"26 October, 2023",86,"7,610.13","194,231","3,469",1.79,254,63.39,8.27,9.84,45.34,0,0,0
678539706911,google,"26 October, 2023",21,227.62,"9,539",44,0.46,4,75,25,25,0,0,0,0
678540747524,google,"26 October, 2023",21,443.39,"34,576",181,0.52348449791763073,33,72.73,9.09,30.3,20.83,0,0,0
678961095258,google,"31 October, 2023",16,124.68,"12,288",16,0.1302083,1,100,100,0,100,0,0,0
678961807890,google,"31 October, 2023",16,35.77,"3,224",13,0.4032258064516129032,1,100,100,0,0,0,0,0
679102382628,google,"23 November, 2023",22,"13,388.32","170,569","8,766",5.14,398,36.18,14.07,23.87,25.69,0,0,0
679263536391,google,"2 November, 2023",13,"4,058.52","515,167","1,474",0.28612081130973063104,145,80.69,13.79,22.76,37.61,0,"4,250",1.05
679272832992,google,"2 November, 2023",14,308.74,"13,647",63,0.46163992086,15,66.67,6.67,6.67,10,0,0,0
679273157232,google,"2 November, 2023",14,46.77,"3,737",31,0.82954241370083,1,100,0,0,100,0,0,0
679273451472,google,"2 November, 2023",14,545.59,"41,930",216,0.515144288099,26,80.77,15.38,26.92,33.33,0,0,0
679276176852,google,"2 November, 2023",14,131.69,"9,615",25,0.26001040041601664067,3,100,33.33,33.33,66.67,0,0,0
679364567981,google,"2 November, 2023",14,22.49,"3,286",18,0.547778454047,1,100,0,0,0,0,0,0
679365039797,google,"2 November, 2023",14,79.91,"15,347",109,0.71023652831172216068,3,33.33,0,66.67,0,0,0,0
679366244582,google,"2 November, 2023",14,86.58,"7,132",24,0.34,2,100,0,0,100,0,0,0
679852090479,google,"7 November, 2023",31,"1,712.07","210,148",607,0.288844053,45,77.78,42.22,11.11,60,0,"4,500",2.63
679893981793,google,"7 November, 2023",31,971.72,"35,702",164,0.45935801915859056,19,73.68,31.58,5.26,28.57,0,0,0
679894685233,google,"7 November, 2023",31,422.65,"41,369",128,0.3094104280983345017,9,100,33.33,0,55.56,0,0,0
679895231668,google,"7 November, 2023",8,"2,402.92","240,585",557,0.23151900575680113058,54,79.63,29.63,5.56,51.16,2,"22,500",9.36
679944745589,google,"7 November, 2023",31,"8,245.31","509,719","2,039",0.400024,289,80.97,26.3,13.84,53.85,0,"62,500",7.58
679945137269,google,"8 November, 2023",30,"1,585.07","94,694",375,0.39601241894945825501,62,80.65,33.87,14.52,54,5,"6,000",3.79
680062821328,google,"8 November, 2023",30,995.57,"93,571",335,0.3580169069476654092,33,81.82,27.27,3.03,62.96,0,0,0
680364783747,google,"11 November, 2023",2,"1,029.59","126,911",216,0.170198012780610034,1,100,0,0,100,0,"2,500",2.43
680684973522,google,"14 November, 2023",9,"10,947.66","896,081","2,092",0.2334610375624525015,213,85.45,27.23,8.45,48.9,2,"21,000",1.92
680731200844,google,"14 November, 2023",9,"3,375.74","237,169",978,0.41236417912965016507,118,84.75,23.73,16.1,46,0,"13,000",3.85
680731303114,google,"14 November, 2023",9,"19,761.78","1,820,803","5,045",0.2770755540275362024,496,79.44,28.63,12.3,47.46,0,"79,500",4.02
680780913068,google,"15 November, 2023",8,"1,427.68","205,229","2,191",1.07,38,63.16,23.68,2.63,45.83,0,"7,500",5.25
680780916377,google,"14 November, 2023",9,504.86,"48,850",250,0.51177073,45,64.44,17.78,24.44,20.69,0,0,0
680856043089,google,"15 November, 2023",23,270.12,"32,745",223,0.6810200030539014,3,33.33,0,33.33,0,0,0,0
680900958379,google,"15 November, 2023",23,144.68,"12,889",79,0.61292575064008069,3,100,33.33,33.33,33.33,0,0,0
680902538344,google,"15 November, 2023",3,"2,591.83","254,441",315,0.1238008025,23,91.3,30.43,21.74,47.62,0,"11,500",4.44
680948582855,google,"15 November, 2023",66,"5,948.96","180,328","2,812",1.56,189,66.14,11.64,16.4,48,0,0,0
680948582858,google,"15 November, 2023",33,711.58,"24,929",438,1.76,29,58.62,0,20.69,29.41,0,0,0
680948582861,google,"15 November, 2023",66,"145,281.49","12,773,576","49,837",0.3901569928420984069,"6,111",70.58,20.21,18.9,38.3,19,"294,200",2.03
680948582864,google,"15 November, 2023",66,"1,066.8","31,730",247,0.77844311377245509,5,60,20,0,0,0,0,0
680948582867,google,"15 November, 2023",66,970.8,"59,650",824,1.38,14,78.57,21.43,7.14,81.82,0,0,0
680948582870,google,"15 November, 2023",66,"9,194.45","695,950","3,315",0.48,273,76.92,20.51,15.38,42.38,3,"39,000",4.24
680948582873,google,"15 November, 2023",66,"1,292.41","65,000",560,0.86,10,40,20,20,50,0,0,0
680948582876,google,"15 November, 2023",66,"1,870.21","92,975",794,0.853993008873353052,21,80.95,4.76,14.29,29.41,0,0,0
680948582879,google,"15 November, 2023",66,"2,609.81","114,172","1,260",1.1,15,80,6.67,0,58.33,0,0,0
680948583002,google,"15 November, 2023",66,"1,263.74","69,022",522,0.7562806062,7,85.71,28.57,14.29,66.67,0,"3,500",2.77
681290395161,google,"18 November, 2023",20,70.33,"5,686",69,1.21,2,100,0,0,50,0,0,0
681290701188,google,"18 November, 2023",20,116.36,"9,847",70,0.710876409059,2,100,0,0,0,0,0,0
681877364814,google,"22 November, 2023",17,"3,292.19","309,402","2,001",0.65,131,74.05,28.24,22.14,23.71,0,0,0
681877364817,google,"22 November, 2023",17,"21,672.44","2,200,903","5,508",0.250260915633265073,499,83.57,26.45,15.63,39.81,8,"59,000",2.72
681877364820,google,"22 November, 2023",16,"18,943.92","1,586,299","67,859",4.28,116,73.28,13.79,2.59,57.65,0,"15,500",0.8182044449707004053
681877364823,google,"22 November, 2023",17,"12,451","1,253,462","2,777",0.22154640507650013,236,77.54,25,10.59,46.99,2,"54,500",4.38
681877364826,google,"22 November, 2023",17,"8,686.31","711,747","5,925",0.832458724799683033,212,72.64,12.74,12.74,35.06,1,0,0
682003914462,google,"23 November, 2023",15,"4,457.05","486,136","1,501",0.3088,221,80.54,20.36,25.34,36.52,6,"26,500",5.95
682064939950,google,"23 November, 2023",15,"48,390.14","4,872,997","14,024",0.28779004,"1,911",82.52,20.72,21.61,36.02,26,"170,750",3.53
682091344292,google,"23 November, 2023",15,44.55,"5,231",38,0.73,2,50,0,0,100,0,0,0
682097320955,google,"23 November, 2023",15,"15,979.16","1,767,869","5,619",0.3178402924651091,786,80.79,20.1,31.68,36.22,4,"102,500",6.41
682097985353,google,"23 November, 2023",15,"1,387.8","102,917",326,0.31676010765957033,45,77.78,26.67,15.56,37.14,0,"13,000",9.37
683643039314,google,"6 December, 2023",1,77.56,"8,683",93,1.07,1,100,0,0,100,0,0,0
683643909041,google,"6 December, 2023",2,101.05,"9,857",31,0.31449731155523993101,4,100,25,25,75,0,0,0
683643909044,google,"6 December, 2023",2,"1,296.88","133,206",470,0.35283695929612780205,65,80,15.38,26.15,36.54,0,"4,500",3.47
683819734056,google,"8 December, 2023",43,"138,246.53","11,496,187","36,696",0.31920148828476781041,"4,499",72.39,21.34,15.09,36.32,3,"237,700",1.72
683819735718,google,"8 December, 2023",33,"14,606.61","1,278,364","3,939",0.3081282014,281,83.99,26.33,14.59,42.37,0,"51,250",3.51
683819736648,google,"8 December, 2023",43,"50,848.94","4,879,931","12,411",0.25,996,81.33,21.29,18.07,46.42,2,"97,000",1.91
683861246875,google,"8 December, 2023",43,"31,599.8","1,539,573","4,629",0.30066778256049,445,82.47,26.29,8.99,44.69,4,"65,500",2.07
683912592914,google,"8 December, 2023",21,"8,160.18","352,734","1,669",0.47316107888663979089,115,67.83,17.39,5.22,51.28,0,"11,500",1.41
684213212544,google,"11 December, 2023",9,230.33,"7,784",45,0.5781089,3,100,33.33,0,0,0,0,0
684213212550,google,"13 December, 2023",9,160.45,"8,185",25,0.30543677458766035,2,50,0,50,0,0,0,0
684213212565,google,"14 December, 2023",5,4.91,356,3,0.84269662921348314607,1,100,100,0,0,0,0,0
684248429962,google,"15 December, 2023",7,7.95,306,2,0.653594771241830065,1,100,100,0,0,0,0,0
685375440930,google,"21 December, 2023",14,"13,827.63","1,455,522","2,958",0.20322605910456867021,202,78.71,20.79,26.73,36.48,8,"23,000",1.66
685375440933,google,"21 December, 2023",15,680.66,"29,049",98,0.33736101070604840098,6,66.67,16.67,50,25,0,0,0
685375440936,google,"21 December, 2023",15,"1,721.45","73,395","2,526",3.44,18,88.89,22.22,22.22,43.75,0,0,0
685375440939,google,"21 December, 2023",15,"8,990.13","739,877","2,030",0.27436992905577548701,237,68.35,22.78,28.69,29.63,0,"11,000",1.22
685375440945,google,"21 December, 2023",15,492.66,"13,187",59,0.44741033,1,100,0,0,100,0,0,0
685375440951,google,"21 December, 2023",15,439.34,"11,945",50,0.4185851820845542068,1,100,0,0,100,0,0,0
685375441080,google,"21 December, 2023",15,236.65,"5,617",31,0.5518960299092042015,1,100,0,0,0,0,0,0
685375441083,google,"21 December, 2023",15,534.08,"14,523",64,0.44068030021345452042,2,100,0,0,50,0,0,0
685375441086,google,"21 December, 2023",15,"4,873.04","277,335",856,0.3086519912740909009,95,75.79,9.47,37.89,33.33,0,"1,000",0.2052105356793086045
685375441089,google,"21 December, 2023",15,552.1,"5,064",36,0.71090047,1,100,0,0,0,0,0,0
685375441098,google,"21 December, 2023",15,222.64,"4,280",68,1.59,1,100,0,0,0,0,0,0
685375441104,google,"21 December, 2023",15,"1,065.53","31,046",95,0.30599755202,8,75,12.5,12.5,50,0,0,0
685375441116,google,"21 December, 2023",15,"1,021.05","12,500",60,0.48,5,80,20,80,0,0,"3,000",2.94
685375441119,google,"21 December, 2023",15,"1,394.71","18,800",117,0.62234043,5,60,0,40,0,0,0,0
685540659091,google,"24 December, 2023",5,"3,143.94","322,452","1,061",0.3290412216391897089,12,83.33,16.67,8.33,50,0,0,0
685589073299,google,"24 December, 2023",5,"1,512.47","114,853","2,398",2.09,9,88.89,22.22,0,37.5,0,0,0
685830130959,google,"26 December, 2023",10,509.89,"25,327",84,0.33166186283412958503,2,50,0,100,0,0,0,0
685873371829,google,"26 December, 2023",10,"2,578.34","204,310",774,0.3788360824237678038,80,75,30,23.75,41.67,0,"15,500",6.01
685873607737,google,"26 December, 2023",10,427.75,"13,395",67,0.5001866368047779022,5,40,20,20,50,0,0,0
686071903195,google,"28 December, 2023",9,567.32,"14,239",162,1.14,4,50,0,0,100,0,0,0
686071903198,google,"28 December, 2023",23,"5,341.21","266,957","3,103",1.16,102,76.47,12.75,13.73,52.56,0,"2,000",0.37444702155318741072
686071903324,google,"28 December, 2023",20,"3,597.58","447,320","4,458",0.99660198515604042,51,70.59,11.76,9.8,69.44,5,"4,500",1.25
686071903327,google,"28 December, 2023",18,"3,867.33","289,228","3,169",1.1,42,57.14,21.43,14.29,37.5,0,0,0
686071903330,google,"28 December, 2023",12,"5,942.86","409,204","1,617",0.4,194,71.65,20.1,8.76,54.68,0,"19,000",3.2
686071903333,google,"28 December, 2023",15,"39,696.4","3,143,379","11,174",0.35547733824015,"1,113",72.51,21.38,9.61,55.27,2,"148,500",3.74
686071903336,google,"28 December, 2023",18,"1,565.5","44,586",314,0.70425694164087,14,92.86,14.29,14.29,46.15,0,0,0
686071903339,google,"28 December, 2023",20,"10,702.37","962,703","4,461",0.46,203,76.35,18.23,10.34,52.9,0,"35,500",3.32
686071903342,google,"28 December, 2023",9,549,"12,910",118,0.91402013942680093,4,75,50,0,66.67,3,0,0
686117856632,google,"28 December, 2023",20,"6,143.06","583,235","5,002",0.85763029,114,68.42,16.67,15.79,47.44,0,"13,000",2.12
686459063427,google,"3 January, 2024",38,115.91,"4,878",31,0.63550635506355064,1,100,0,0,100,0,0,0
